title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Mumbai Delhi Mumbai,2014,120.0,7+ (PG),India,https://img.reelgood.com/content/movie/ae1aeea8-1336-47e7-a87f-777d5acf49fa/poster-780.jpg,"Comedy, Romance",Science,5.8,,"Pia, a typical “Mumbai” girl, makes her first ever day trip to Delhi and agrees to meet a possible match for marriage on her mother’s insistence. She lands in Delhi determined to reject the guy after meeting him because after all he’s from “Delhi”. However, as it turns out she loses her phone while fighting with an auto driver and meets Goli Kohli, a witty “Delhi” boy who grudgingly agrees to help her. One thing leads to another and they end up spending the entire day together. They fight, they argue, they laugh and share a lifetime of emotions in one day. When they meet in the morning they are strangers with strong biases about Mumbai & Delhi, when they part in the evening, the biases have turned into affection for each other’s quirks and finally, love.","{""reelgood"": ""mumbai-delhi-mumbai-2014"", ""netflix"": ""80165857""}"
Mumbai Matinee,2003,125.0,,,https://img.reelgood.com/content/movie/ef37e26f-64cb-4819-adc6-35785290a008/poster-780.jpg,"Romance, Comedy, Drama",,5.2,,"Debu Chatterjee is in his 30s, and is chided by everyone he knows as a ""virgin"". Tired of being stereotyped in this manner, he confides in Baba Hindustani, and Pyarelal about his predicament, and they offer to help him out, with hilarious results. Then one day, while watching a movie in a theater, Debu is shocked to see himself in an adult sex film...","{""reelgood"": ""mumbai-matinee-2003"", ""netflix"": ""60036103""}"
Mumbai Meri Jaan,2008,119.0,13+ (PG-13),,https://img.reelgood.com/content/movie/8abf46c6-42bd-4142-8bb5-e9ed91c12091/poster-780.jpg,Drama,,7.7,,"Shortly after 1800 hours, 11 July 2006, Mumbai was shattered by seven bomb blasts on Western Railway stations: Matunga, Mahim, Khar, Bandra, Jogeshwari, Borivali, and Bhayandar. It took the Police and ambulance over an hour to attend at various sites. This incident changes lives of Thomas, originally from Chennai, who sells tea from his bike; Rupali Joshi, a TV News reporter, who has to deal with the death of her to-be spouse, Ajay Kumar Pradhan; Suresh, in debt, starts to suspect all Muslims, especially Yusuf; Inspector Tukaram Patil, about to retire, goes about collecting bribes as usual, much to the chagrin of his embittered, honest and soon to-be suspended subordinate, Sunil Kadam; while Nikhil Agarwal, a Nationalist and environmentalist, debates whether he should re-locate to the United States, along with his pregnant wife, Sejal.","{""reelgood"": ""mumbai-meri-jaan-2008"", ""netflix"": ""70106268""}"
Mumbai Pune Mumbai,2010,90.0,,,https://img.reelgood.com/content/movie/07882188-c70d-4753-a6a4-3911327bebe0/poster-780.jpg,"Drama, Romance",,8,,"A girl from Mumbai who comes to Pune to meet a prospective groom, with the idea of rejecting him, ends up spending the day with a complete stranger.","{""reelgood"": ""mumbai-pune-mumbai-2010"", ""netflix"": ""80201607""}"
Mumbai Pune Mumbai 2,2015,149.0,,,https://img.reelgood.com/content/movie/b89e1096-ea72-4104-8f3d-870f1f2db1a4/poster-780.jpg,Romance,,6.9,,This is a sequel of Pune Mumbai Pune which fared very well at the box office. It is a romantic drama based marathi movie.,"{""reelgood"": ""mumbai-pune-mumbai-2-2015"", ""netflix"": ""80201621""}"
Mumbai's King,2012,78.0,,,https://img.reelgood.com/content/movie/76c853cc-e9b6-4632-86c8-73118767cd3f/poster-780.jpg,Drama,,6.5,,"A young boy comes of age in a Mumbai slum while dealing with his long-suffering mother and violent father, in this gently observational portrait crafted in the tradition of the great neorealist classics. (TIFF)","{""reelgood"": ""mumbais-king-2012"", ""netflix"": ""70260514""}"
"Mummy, I'm a Zombie",2014,88.0,7+ (PG),,https://img.reelgood.com/content/movie/e3a4a5cf-a309-4ab1-82a4-4e4b9b46ef33/poster-780.jpg,"Animation, Fantasy",,4.7,,"In the sequel to ""Daddy, I'm a Zombie"", all of our favorite characters are back! The fate of the planet is once again in Dixie's hands as she must fight to end the battle that has erupted between the living and the walking dead while balancing her newfound popularity at school and a campaign for student council.","{""reelgood"": ""mummy-im-a-zombie-2014"", ""amazon"": ""B0756VQQ26""}"
Munafik 2,2018,105.0,,,https://img.reelgood.com/content/movie/6a6e67f9-7b13-44a5-befe-7137d1384b28/poster-780.jpg,Horror,,6.5,,"Ustaz Adam has to help a friend whose village is corrupted by a group of misguided religionists lead by a sinister sorcerer. To make matter worse, Adam himself is also being mysteriously haunted by evil apparitions that keeps disturbing him from time to time.","{""reelgood"": ""munafik-2-2018"", ""netflix"": ""81049260""}"
Munchie,1992,80.0,7+ (PG),,https://img.reelgood.com/content/movie/d5776919-b998-4cd4-a8ec-f5278392f726/poster-780.jpg,"Comedy, Family, Fantasy",,3.6,,"No friends. The new school sucks. And Mom (Loni Anderson) is in love with a sleazy lawyer (Andrew Stevens). Pretty bleak. That’s how life looks to ten-year-old Gage (Jaime McEnnan) when suddenly, into his world pops the magical Munchie (Dom DeLuise). Munchie is the ever-hungry and hilarious mysterious creature from another world who delivers flying pizzas and brings on the parties! With the help of Munchie and loony Professor Cruikshank (Arte Johnson), Gage evens the score on his school’s bullies as well as his mom’s boyfriend and has the greatest summer ever!","{""reelgood"": ""munchie-1992"", ""amazon"": ""B07L16LF21""}"
Mundeyan Ton Bachke Rahin,2014,139.0,7+ (PG),,https://img.reelgood.com/content/movie/02b5c8aa-f157-4ab5-962e-93a10dd1b2bf/poster-780.jpg,"Comedy, Romance",,6,,"The film is romance comedy about two best friends, Roshan Prince & Jassi Gill who got their hearts broken at the age of 13 in school and then vow to never fall in love again but instead make girls fall in love with them and break their hearts, however now 10 years later they both end up meeting the same girl Simran Kaur Mundi and compete to see who can make her fall in love with them, whoever gets her wins their game but instead both of them fall madly in love with her and then everything changes.","{""reelgood"": ""mundeyan-ton-bachke-rahin-2014"", ""netflix"": ""80039594""}"
Mundo: From Altar Boy to Hitman,2018,89.0,,,https://img.reelgood.com/content/movie/48b3b37b-4033-448b-9302-ae1c0e48026f/poster-780.jpg,Crime,,6.8,,"Based on the true story of ex-Mexican Mafia member Ramon ""Machine Gun Mundo"" Mendoza.","{""reelgood"": ""mundo-from-altar-boy-to-hitman-2018"", ""amazon"": ""B078XVDWTF""}"
Mune: Guardian of the Moon,2015,86.0,7+ (PG),France,https://img.reelgood.com/content/movie/d13aa92c-0f46-4392-9e43-6364e2033640/poster-780.jpg,"Animation, Action & Adventure, Family, Comedy, Fantasy",Space,7.2,80%,"When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.","{""reelgood"": ""mune-guardian-of-the-moon-2015"", ""netflix"": ""80125818""}"
Munyurangabo,2007,97.0,,,https://img.reelgood.com/content/movie/615ee244-35db-4600-81e3-4fc7c138bd79/poster-780.jpg,Drama,,6.8,92%,An orphan of the Rwandan genocide travels from Kigali to the countryside on a quest for justice.,"{""reelgood"": ""munyurangabo-2007"", ""amazon"": ""B011T0EQMM""}"
Muramba,2017,128.0,7+ (PG),,https://img.reelgood.com/content/movie/444a371f-24e9-4a17-a2f2-21104efb4e5c/poster-780.jpg,"Comedy, Family, Drama",,8.1,,"A seemingly perfect couple suddenly end their relationship, much to the chagrin of the parents, who try to speak to their children in their language.","{""reelgood"": ""muramba-2017"", ""netflix"": ""80223049""}"
Muran,2011,134.0,,,https://img.reelgood.com/content/movie/55436c2a-018d-4866-a506-66d3be59c99d/poster-780.jpg,"Action & Adventure, Thriller, Travel, Drama",,6.5,,"After finishing a successful meeting with his movie producers in Bangalore, Nanda, a jingles composer catches the highway to Chennai. On his way his car breaks down and he hitchhikes with Arjun, a businessman's son on his way to the same destination. During their journey together they discuss their personal lives till Arjun proposes a deal; a deal that is marked with murder but promises to better their personal lives. However this deal does not work in Nanda's favor and he soon finds himself in deeper complications.","{""reelgood"": ""muran-2011"", ""netflix"": ""70229555""}"
Murda Capital,2015,71.0,,,https://img.reelgood.com/content/movie/effb537c-a718-4b3e-a476-4852d41b4dc7/poster-780.jpg,"Drama, Documentary",,9,,"MURDA CAPITAL documents the harsh reality of a post-Katrina New Orleans. Rapper, entrepreneur and New Orleans native K. Gates sets out into New Orleans most treacherous ghettos to discover the root of a cycle of killing. People from all factions of the city give their take on how murder has affected them directly and indirectly. Stories of a convicted murderer and a mother who lost all four sons to gun violence shivers the soul. Drugs, money, ignorance, ego, and envy make a deadly concoction which equates to the nation's highest murder rate for more than a decade. See how violence intertwines with the cities rich culture. Obtain access to the part of New Orleans hidden from tourist as K. Gates strives to 'Save The City'.","{""reelgood"": ""murda-capital-2015"", ""amazon"": ""B07FPLRJKM""}"
Murder!,1930,104.0,13+ (PG-13),United Kingdom,https://img.reelgood.com/content/movie/c004827d-238f-46a3-ac8e-d4c884802743/poster-780.jpg,"Crime, Mystery, Thriller","Based on Books, Adaptation",6.4,88%,"When a woman is convicted of murder, one of the jurors selected to serve on the murder-trial jury believes the accused, an aspiring actress, is innocent of the crime and takes it upon himself to apprehend the real killer.","{""reelgood"": ""murder-1930"", ""amazon"": ""B002SJS634""}"
"Murder 1, Dancer 0",1983,90.0,,,https://img.reelgood.com/content/movie/ca150947-9ba7-4961-8597-7200329d76b0/poster-780.jpg,"Drama, Crime",,5.8,,Private eye Joe Dancer finds himself framed for manslaughter while trying to uncover a Hollywood scandal that could ruin a studio and destroy a top star's career.,"{""reelgood"": ""murder-1-dancer-0-1983"", ""amazon"": ""B00A1E8ONA""}"
Murderball,2005,88.0,18+ (R),America,https://img.reelgood.com/content/movie/f92e0ed4-7dc7-4c29-a08d-464261a4106d/poster-780.jpg,"Documentary, Sport",Sports,7.7,98%,"Quadriplegics, who play full-contact rugby in wheelchairs, overcome unimaginable obstacles to compete in the Paralympic Games in Athens, Greece.","{""reelgood"": ""murderball-2005"", ""amazon"": ""B07ZX7FQW4""}"
Murder Capital of the World,2012,90.0,,,https://img.reelgood.com/content/movie/1cbef628-e665-45e0-862e-87829c0c4d4e/poster-780.jpg,Documentary,"Drug, Political",4.5,,"An investigation of the economic / social / political forces behind the violence plaguing Ciudad Juarez. A coverage of events from 2011, and victims affected by the ""drug war."" A forecast of Juarez' future from numerous experts, including the critical 2012 elections.","{""reelgood"": ""murder-capital-of-the-world-2012"", ""amazon"": ""B01N7VQ3EH""}"
Murder.com,2008,85.0,18+ (R),,https://img.reelgood.com/content/movie/4ea7934b-385c-4e3c-89f9-5c8dddff0f42/poster-780.jpg,"Crime, Drama, Mystery, Thriller",,3.5,,"Devastated upon receiving news that her estranged sister has been brutally murdered and frustrated that local police refuse to offer much help, a promising South Beach lawyer unearths some sordid details about her late sibling in this thriller highlighting the dangers of online dating.","{""reelgood"": ""murdercom-2008"", ""amazon"": ""B07JGL1QLF""}"
Murder in Law,1989,94.0,,,https://img.reelgood.com/content/movie/84ea6ab7-470f-4fb0-a174-5ec970bab94d/poster-780.jpg,"Horror, Thriller",,4.8,,"A young man's mother comes from Louisiana to live with her son in San Francisco. What her son doesn't know is that Mom was confined to a mental hospital in Louisiana, and she murdered an orderly to escape.","{""reelgood"": ""murder-in-law-1989"", ""amazon"": ""B0774TGFJ7""}"
Murder in Mississippi,1965,90.0,,,https://img.reelgood.com/content/movie/91b441f0-2b50-46a5-bf75-bb86d15ea903/poster-780.jpg,Drama,,5.6,,"Three white kids travel down to Mississippi to help with voter registration. Murder, sex slavery and general unsavoriness follow.","{""reelgood"": ""murder-in-mississippi-1965"", ""amazon"": ""B01EZ9E6RE""}"
Murder in New Hampshire: The Pamela Wojas Smart Story,1991,100.0,,America,https://img.reelgood.com/content/movie/3c6727d1-b4b2-4fa4-b5d6-bceb68db7a4a/poster-780.jpg,"Crime, Drama, Thriller","Female Director, Teacher, Mature",5.9,,"Pamela Smart knows exactly what she wants and is willing to do anything to get it. She is fed up with teaching, and her marriage offers little excitement. Looking for a way out she applies for a job at a local TV station. When her dreams of fame are dashed by rejection, she seduces 15-year-old Billy, one of her students. Pam challenges Billy to prove his love for her by getting rid of her husband. The stakes heat up with a huge insurance policy on her husband's life.","{""reelgood"": ""murder-in-new-hampshire-the-pamela-wojas-smart-story-1991"", ""amazon"": ""B07H3DKLJP""}"
Murder Loves Killers Too,2009,90.0,,,https://img.reelgood.com/content/movie/28e38eda-0bb4-46b8-8652-780c84dbe085/poster-780.jpg,"Horror, Thriller, Mystery",Mature,4.8,,"Big Stevie has a sexual problem. Murder is how he has sex. And Big Stevie knows that there is no better way for a repressed killer to blow off steam than killing a bunch of care-free free-spirited teens. After her friends are all chopped, carved and slashed, sweet young Aggie is left alone to face off against this unreasonable psycho. Now she s got a pervert on her hands. A big one. And Big Stevie s problem could become Aggie s problem real fast.","{""reelgood"": ""murder-loves-killers-too-2009"", ""amazon"": ""B07MY8SYNJ""}"
Murder Mansion,1972,83.0,,Italy,https://img.reelgood.com/content/movie/e1eeb9e7-50d9-4ccd-adec-edda7d1f4d62/poster-780.jpg,"Horror, Thriller, Mystery","Suspense, Survival",5,,"A couple, lost in thick fog, take refuge in an old mansion next to a cemetery. Strange things start to happen","{""reelgood"": ""murder-mansion-1972"", ""amazon"": ""B076XNWLTQ""}"
Murder Most Likely,2000,92.0,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=","Drama, Crime",,5.9,,"In 1981, former RCMP Undercover Agent ""Patrick Kelly"" was accused of causing the mysterious death of his wife. Managing to elude the authorities, Kelly married his second wife, and continued to live the extravagant lifestyle he so desperately desired. However, in 1984, based on the testimony of a key witness, Kelly was finally convicted of the first-degree murder of his wife, (allegedly by throwing her off the balcony of their luxury high-rise condo). But then a whole ten years later, the witness claimed she lied on the stand.","{""reelgood"": ""murder-most-likely-2000"", ""amazon"": ""B07555PVSY""}"
