title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Sea of Creepy Monsters,2009,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,,,The Lembeh strait in the northern part of the Indonesian island of Sulawesi is a unique hotspot of marine biodiversity. Countless amazing creatures thrive in the underwater landscape surrounding Lembeh island.,"{""reelgood"": ""sea-of-creepy-monsters-2009"", ""amazon"": ""B00H8V165M""}"
Sea Prince and the Fire Child,1981,108.0,,Japan,https://img.reelgood.com/content/movie/243ee4f9-02f3-48dd-9473-7de7af224a58/poster-780.jpg,"Animation, Fantasy, Drama, Family, Romance",Royalty,7.1,,"Years after the war between the Children of Water and the Children of Fire, Oceanus, a god of the sea, presents Prince Sirius with the eye of Algarock, thereby putting him in charge of those that dwell under the waves. But when Sirius encounters a beautiful Fire Child named Malta (the daughter of the Queen of Fire), he is lost in love and defies the law that states that Children of Water and Children of Fire must forever remain separate to prevent war from breaking out once more. Sirius and Malta struggle to be together while running into obstacles and suffering great losses along the way. But in the end, are the echoes of history too loud to overcome, or can the two lovers be united and bring peace to the land?","{""reelgood"": ""sea-prince-and-the-fire-child-1981"", ""amazon"": ""B07MX1KXT9""}"
Sea Racketeers,1937,64.0,,,https://img.reelgood.com/content/movie/a7064d68-9d62-48bc-861a-c394dcd298df/poster-780.jpg,"Crime, Drama",,5.5,,J. Carrol Naish plays a slimy villain again; this time he's running a casino on a ship and smuggling furs past the Coast Guard.,"{""reelgood"": ""sea-racketeers-1937"", ""amazon"": ""B07D5PFGV7""}"
Search and Destroy,1995,90.0,18+ (R),,https://img.reelgood.com/content/movie/38000698-43fb-4a98-befe-0537e58ee679/poster-780.jpg,"Action & Adventure, Independent, Comedy, Drama, Thriller",,5.5,33%,"A satire about desperate hustling, pop philosophy and big money.","{""reelgood"": ""search-and-destroy-1995"", ""amazon"": ""B01MRM82W6""}"
Searchers 2.0,2007,96.0,18+ (R),,https://img.reelgood.com/content/movie/a4a1143f-ffeb-4f0e-b41f-8335f5a8fec0/poster-780.jpg,"Comedy, Independent, Drama",,5.8,,Comedy drama in which two actors who owe their entire careers to the Western genre seek revenge against a legendary screenwriter who once mistreated them on the set of an early film.,"{""reelgood"": ""searchers-20-2007"", ""amazon"": ""B07HLCZ4ZF""}"
Season Of A Lifetime,2012,90.0,,,https://img.reelgood.com/content/movie/c19274e8-3bcd-412f-9de4-d5b89e7b55fe/poster-780.jpg,"Documentary, Biography, Drama",,6.4,,"The inspiring story of head football coach, Jeremy Williams, who, terminally ill with the ALS (also known as Lou Gehrig's disease) refuses to retire, deciding instead to coach for one last season. Rick Cohen's cameras follow him as his resilient Greenville Patriots high school team battles a tough Region 4 schedule in their quest for the Georgia state championship. A father figure to his underprivileged African-American players, Coach Williams is also a loving husband to his high-school sweetheart, and a loving father to two kids, one who is also stricken with a debilitating disease. Family and faith are the driving inspirations that enable Coach Williams to strive toward the impossible, making it truly a 'Season of a Lifetime.'","{""reelgood"": ""season-of-a-lifetime-2012"", ""amazon"": ""B078MWFDDG""}"
Season of the Witch,2011,95.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/a02ceb1f-30e3-4f9f-b8a5-71c90e15ba42/poster-780.jpg,"Action & Adventure, Fantasy","Supernatural, Medieval, Animal, Fighting, Religion",5.4,11%,"A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.","{""reelgood"": ""season-of-the-witch-2011"", ""netflix"": ""70126573""}"
Seasons of a Life,2008,102.0,,,https://img.reelgood.com/content/movie/60387345-2c95-4975-ae62-0beec7a2d14d/poster-780.jpg,Drama,,4.8,,"A housemaid, who is sexually abused by her boss and made pregnant, is forced to give up her son in order to continue her education. Six years later, she comes back to claim her son. From Malawi comes this moving story about sexual abuse, women rights and the legal justice system in Malawi.","{""reelgood"": ""seasons-of-a-life-2008"", ""amazon"": ""B00C0XD5EI""}"
Sebastian,1968,100.0,,United Kingdom,https://img.reelgood.com/content/movie/20d238af-0032-44db-9ab8-b789465a34eb/poster-780.jpg,"Drama, Romance","Spy, Genius",6.3,33%,"Sebastian is an undisciplined mathematics genius who works in the ""cipher bureau"" of the British Intelligence. While cracking enemy codes, Sebastian finds time to romance co-worker Rebecca Howard.","{""reelgood"": ""sebastian-1968"", ""amazon"": ""B012PJSZZU""}"
Sebastian,2018,90.0,,,https://img.reelgood.com/content/movie/93dd8b93-becc-47a5-92b3-73e4f764103e/poster-780.jpg,Horror,,,,"Sebastian (Alex House) arrives in the city on a one week visit and meets his cousin's boyfriend, Alex (writer-director, James Fanizza). Instant attraction leads Alex and Sebastian to explore a forbidden passion and they connect deep in emotion. When Sebastian has to go back to Argentina, will their affair continue?","{""reelgood"": ""sebastian-2018"", ""amazon"": ""B079F7S97J""}"
Sebastian Maniscalco: Aren't You Embarrassed?,2014,63.0,18+ (R),,https://img.reelgood.com/content/movie/f2b9e51d-16fa-4c99-909e-b03e0bea85f1/poster-780.jpg,"Comedy, Stand-up & Talk, Documentary",,7.7,,"Sebastian Maniscalco examines the shameless behaviors of our modern society - from the small daily annoyances to the publicly obnoxious - when he asks, ""Aren't You Embarrassed?"" This new, one-hour comedy special is deeply relatable and highly entertaining as it is inspired by real-life irritations that keep audiences rolling in laughter.","{""reelgood"": ""sebastian-maniscalco-arent-you-embarrassed-2014"", ""amazon"": ""B07Y8TMM8P""}"
Sebastian Maniscalco: Stay Hungry,2019,65.0,18+ (R),,https://img.reelgood.com/content/movie/3969ba27-00c5-45c1-ab78-53877e849b41/poster-780.jpg,"Comedy, Stand-up & Talk",,7.1,,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special.","{""reelgood"": ""sebastian-maniscalco-stay-hungry-2019"", ""netflix"": ""80218104""}"
Sebastian Maniscalco: What's Wrong with People?,2012,75.0,16+,,https://img.reelgood.com/content/movie/9fc0c8ed-3be9-45e4-b6a6-b60c21e66998/poster-780.jpg,Comedy,,8.1,,"""What's Wrong with People?"" asks Sebastian Maniscalco, as he hilariously tries to bridge the Italian-American Old World he grew up in with the contemporary frenetic world we all live in today.","{""reelgood"": ""sebastian-maniscalco-whats-wrong-with-people-2012"", ""netflix"": ""70229037""}"
Sebastian Maniscalco: Why Would You Do That?,2016,63.0,16+,,https://img.reelgood.com/content/movie/f686a13f-a846-4053-884b-7b3c97cef035/poster-780.jpg,"Comedy, Stand-up & Talk",,7.2,,Comedian Sebastian Maniscalco performs his third Showtime special at the Beacon Theatre in Manhattan.,"{""reelgood"": ""sebastian-maniscalco-why-would-you-do-that-2016"", ""netflix"": ""81001278""}"
Sebastián Marcelo Wainraich,2018,49.0,,,https://img.reelgood.com/content/movie/e50b656e-214a-49d5-8975-bd76877ca815/poster-780.jpg,Comedy,,6.2,,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.","{""reelgood"": ""sebastian-marcelo-wainraich-2018"", ""netflix"": ""80192138""}"
Seclusion,2015,92.0,18+ (R),,https://img.reelgood.com/content/movie/459ea04f-d2db-4836-9d17-23346a733bc1/poster-780.jpg,"Mystery, Thriller, Horror, Action & Adventure",,3.7,,A group of friends is stalked by a killer at an isolated destination wedding.,"{""reelgood"": ""seclusion-2016-1"", ""amazon"": ""B071JQGZ34""}"
Second Best,1994,105.0,13+ (PG-13),United Kingdom,https://img.reelgood.com/content/movie/1bc602b4-4692-471d-8265-6c2ab500a6ef/poster-780.jpg,Drama,Political,6.9,100%,The difficult relationship between a british postal officer and his adoptive son.,"{""reelgood"": ""second-best-1994"", ""netflix"": ""70064125""}"
Second Chance By Betrayal,2018,,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=",,,8.7,,"Newly Crowned Lawyer Preston is challenged when he is stuck representing a drug king pin who ruined his once luxurious life . His friend who happens to be the prosecutor, makes him grow closer to someone he once hated due to racial bias. With tragedy looming, halting him from moving on from the past. No Matter What Challenges Get Thrown His Way, He Will do, Whatever It Takes To Make It.","{""reelgood"": ""second-chance-by-betrayal-2018"", ""amazon"": ""B07FYS5RRP""}"
Second Chance Christmas,2017,87.0,All (G),,https://img.reelgood.com/content/movie/a3ac4d73-7309-4011-8c84-0e61c767838b/poster-780.jpg,"Romance, Comedy, Drama",,5.7,,"When an accident causes a woman to lose her memory, her husband Jack does everything in his power to keep her from remembering that they are total opposites and that their marriage is doomed. Now Jack is hoping for a second chance, and a little Christmas magic, to help rekindle their relationship and fall in love all over again.","{""reelgood"": ""second-chance-christmas-2017"", ""hulu"": ""second-chance-christmas-d11935a7-1d09-4516-ab5e-eafe8c2e484c"", ""amazon"": ""B07KGN4KSX""}"
Second Chorus,1940,84.0,7+ (PG),America,https://img.reelgood.com/content/movie/ae70a8d5-73be-41be-8199-1f6f44fa1735/poster-780.jpg,"Comedy, Romance, Musical","Dance, College, Music",5.8,,"Danny O'Neill and Hank Taylor are rival trumpeters with the Perennials, a college band, and both men are still attending college by failing their exams seven years in a row. In the midst of a performance, Danny spies Ellen Miller who ends up being made band manager. Both men compete for her affections while trying to get the other one fired.","{""reelgood"": ""second-chorus-1940"", ""amazon"": ""B006BGQC5Y""}"
Second In Command,2006,91.0,18+ (R),,https://img.reelgood.com/content/movie/90c5a203-dcdf-4e75-805c-65d58f249f3a/poster-780.jpg,"Action & Adventure, Thriller",,5,,"Armed insurgents attempt a coup d'etat in a troubled Eastern European country, and the president flees to the U.S. embassy for protection. When the U.S. ambassador is murdered by the ruthless and gun-happy rebels, it comes down to the second-in-command of the embassy, Sam Keenan, played by Belgian kickboxer Jean-Claude Van Damme, to use his amazing martial arts technique to defend the besieged.","{""reelgood"": ""second-in-command-2006"", ""amazon"": ""B06XT44LT1""}"
Seconds,1966,100.0,18+ (R),America,https://img.reelgood.com/content/movie/2b9b0ed0-3635-4521-aa44-049db9404738/poster-780.jpg,"Drama, Horror, Mystery, Science-Fiction, Thriller",Medical,7.7,91%,"A secret organisation offers wealthy people a second chance at life. The customer picks out someone they want to be and the organisation surgically alters the customer to look like the intended person, stages the customer's death, gets rid of the intended person and the customer takes on a new life.","{""reelgood"": ""seconds-1966"", ""amazon"": ""B07VFNV1CV""}"
Second to Die,2002,89.0,18+ (R),,https://img.reelgood.com/content/movie/825a286d-40a7-439e-8833-b20f5ab75903/poster-780.jpg,"Thriller, Mystery",,5.7,,Erika Eleniak as a woman who plans the murder of her husband ...,"{""reelgood"": ""second-to-die-2002"", ""amazon"": ""B07JJ6FNHS""}"
Secret,2007,101.0,,Taiwan,https://img.reelgood.com/content/movie/c640fc73-c1c6-49a5-b934-40ebeae48a96/poster-780.jpg,"Drama, Fantasy, Romance, Thriller, Documentary",Time Travel,7.5,,"Ye Xiang Lun is a music student majoring in piano who just transferred to Tamkang, a school famous for its musically talented students, especially those who play piano. On his first day of school, he hears a mysterious melody being played, and following it meets Lu Xiao Yu, another piano major. When he asks her about the song she was playing, she tells him that it is a secret that cannot be told. The two form a friendship that quickly evolves into a romantic relationship. However unbeknownst to Xiang Lun, there is more to Xiao Yu than initially meets the eye.","{""reelgood"": ""secret-2007"", ""netflix"": ""70205125""}"
Secret Agent,1936,86.0,7+ (PG),United Kingdom,https://img.reelgood.com/content/movie/bc1160f5-e6f0-4832-b214-70a241e086a2/poster-780.jpg,"Mystery, Thriller","War, Spy, World War II",6.5,86%,"After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.","{""reelgood"": ""secret-agent-1936"", ""amazon"": ""B002SIZJRQ""}"
Secret Agent Super Dragon,1966,100.0,,France,https://img.reelgood.com/content/movie/94a6603d-53a3-4d02-9305-f0f25dec8b71/poster-780.jpg,"Thriller, Mystery, Action & Adventure","Police, Spy",2.2,,"A series of murders in Michigan lead an American secret agent to Amsterdam, where he uncovers a plot to imperil the world with a potent new drug.","{""reelgood"": ""secret-agent-super-dragon-1966"", ""amazon"": ""B075H42FB1""}"
Secretary,2002,104.0,18+ (R),America,https://img.reelgood.com/content/movie/d246c57d-2275-4901-800c-de81d136a896/poster-780.jpg,"Drama, Comedy, Romance","Doctor, Psychology, Mature",7,76%,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.","{""reelgood"": ""secretary-2002"", ""amazon"": ""B00BW6SOIQ"", ""hulu"": ""secretary-30735220-81be-4a65-8673-e716dd3b77af""}"
Secret in Their Eyes,2015,111.0,13+ (PG-13),,https://img.reelgood.com/content/movie/8ee0f589-9628-4955-9ca6-a604577c4899/poster-780.jpg,"Mystery, Thriller, Crime, Drama",,6.3,39%,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.","{""reelgood"": ""secret-in-their-eyes-2015"", ""netflix"": ""80049281""}"
