title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Heavy Trip,2018,92.0,,Belgium,https://img.reelgood.com/content/movie/b17fdf87-ccd0-4454-9625-2978368a4e6b/poster-780.jpg,"Comedy, Musical","Music, Parody, Animal, Medical",7.1,93%,"Turo is stuck in a small village and the best thing in his life is being the lead vocalist for the amateur metal band Impaled Rektum. He and his bandmates have practiced for 12 years without playing a single gig. The guys get a surprise visitor from Norway -- the promoter for a huge heavy metal music festival -- and decide it's now or never. They steal a van, a corpse, and even a new drummer to make their dreams a reality.","{""reelgood"": ""heavy-trip-2018"", ""amazon"": ""B07JNWSQDQ""}"
Heckler,2007,80.0,18+ (R),,https://img.reelgood.com/content/movie/c596b34d-2fc6-4b2c-8936-33ec18749685/poster-780.jpg,"Documentary, Comedy",,6.1,60%,"HECKLER is a comedic feature documentary exploring the increasingly critical world we live in. After starring in a film that was critically bashed, Jamie Kennedy takes on hecklers and critics and ask some interesting questions of people such as George Lucas, Bill Maher, Mike Ditka, Rob Zombie, Howie Mandel and many more. This fast moving, hilarious documentary pulls no punches as you see an uncensored look at just how nasty and mean the fight is between those in the spotlight and those in the dark.","{""reelgood"": ""heckler-2007"", ""amazon"": ""B074XHKY1T""}"
Hectic Knife,2016,90.0,,,https://img.reelgood.com/content/movie/3c92e533-5c54-4e7c-9bd0-908cc07787e2/poster-780.jpg,"Action & Adventure, Comedy, Horror",,6.6,,"A put upon, knife wielding vigilante, Hectic Knife protects the city from scum, baddies and a new super villain bent on world domination, Piggly Doctor.","{""reelgood"": ""hectic-knife-2016"", ""amazon"": ""B01MG8F2NF""}"
Hedefim Sensin,2018,105.0,,,https://img.reelgood.com/content/movie/94ba836f-fc8e-436b-9e20-cc706e8f5a92/poster-780.jpg,Comedy,,6.3,,A meatball seller gets into trouble so flees Istanbul to find a new life on a beautiful island.,"{""reelgood"": ""hedefim-sensin-2018"", ""netflix"": ""81132438""}"
Heer & Hero,2013,90.0,,,https://img.reelgood.com/content/movie/740ec042-96ad-4f59-bccd-4110bd8972b1/poster-780.jpg,"Comedy, Romance",,5.1,,"Three young men attempt to win the heart of a career-oriented woman by being the first to help her travel abroad. Heer and Hero is the story of three lovers with a girl. The girl is very career-oriented and tells these men that if one of them helps her to go to a foreign country for her dream project, she will choose him as her partner. The story goes on with the journey to reach the destination with these men.","{""reelgood"": ""heer-hero-2013"", ""amazon"": ""B07LGCNT6L""}"
He Even Has Your Eyes,2017,95.0,,France,https://img.reelgood.com/content/movie/7942764f-2c3c-403e-b1ba-cc0ab7ab3f7e/poster-780.jpg,Comedy,Feel-good,6.2,,"Paul is married to Sali. Everything would be fine if they could get a child. Until the day when Sali receives the call that they have been waiting for so long: their adoption file is approved. He is adorable, he is 6 months old, his name is Benjamin. He is blond with blue eyes and white. They - are black.","{""reelgood"": ""he-even-has-your-eyes-2017"", ""netflix"": ""80156763""}"
Heidi Fleiss: Hollywood Madam,1995,106.0,18+ (R),Canada,https://img.reelgood.com/content/movie/5721d306-08f8-45cd-9b74-69f25810eb5a/poster-780.jpg,"Documentary, Biography",Mature,6.5,75%,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.","{""reelgood"": ""heidi-fleiss-hollywood-madam-1995"", ""amazon"": ""B0047E0WM6""}"
Heidi Fleiss: The Would-be Madam of Crystal,2008,70.0,18+ (R),,https://img.reelgood.com/content/movie/fa36b78e-6c98-4a54-8c62-47d7eb003fa9/poster-780.jpg,Documentary,,5.2,,"A look at the creation of former Hollywood madam Heidi Fleiss' latest venture, a Nevada-based male brothel called Heidi's Stud Farm, which caters to female clientèle.","{""reelgood"": ""heidi-fleiss-the-would-be-madam-of-crystal-2008"", ""amazon"": ""B00KG2R6D6""}"
Heirs,2015,90.0,,,https://img.reelgood.com/content/movie/fbbbf914-b9fd-4c27-9c07-be5255f22ab2/poster-780.jpg,Drama,,5.8,67%,"Teenagers’ leisure at full swing: a group of friends spend their holidays at parties, having sex, boozing, and partaking in any adventure that brings them a boost of adrenaline. As they use violence for entertainment and to fulfill their authoritarian fantasies, their adventures will show the cracks and the collapse of the perfect world they live in.","{""reelgood"": ""heirs-2015"", ""netflix"": ""80106737""}"
Heir To An Execution,2004,99.0,7+ (PG),,https://img.reelgood.com/content/movie/183db136-5a7c-4029-9076-4170cab944cc/poster-780.jpg,Documentary,,7.2,,"Journalist Ivy Meeropol makes her directorial debut with Heir to an Execution, a personal documentary exploring the execution of her biological grandparents: Julius and Ethel Rosenberg. In 1953, the Rosenbergs were put to death by the U.S. government with the charge of conspiracy to commit wartime espionage. Their orphaned young children were adopted by the Meeropol family, who raised them with the belief that their real parents were innocent. After working as a magazine reporter and political speechwriter for much of her career, director Meeropol conducted her own intimate investigation of her grandparents. The film includes commentary from the Rosenbergs' friend Morton Sobell (also convicted, but released from prison in 1969) and the director's father, Michael Meeropol. Produced by filmmaker Marc Levin, Heir to an Execution was shown at the Sundance Film Festival in 2004 as part of the documentary competition","{""reelgood"": ""heir-to-an-execution-2004"", ""amazon"": ""B00ZBHDH6G""}"
He Is My Brother,1975,90.0,All (G),,https://img.reelgood.com/content/movie/03201c3a-3ffd-4c23-a0c3-1200c74cf0af/poster-780.jpg,Drama,,5.9,,Two shipwrecked boys become the focal point of a religious power struggle.,"{""reelgood"": ""he-is-my-brother-1975"", ""amazon"": ""B002KOSELG""}"
Heist,2015,93.0,18+ (R),America,https://img.reelgood.com/content/movie/7a4e64f7-8205-48c8-8ca9-959db59b3c74/poster-780.jpg,"Action & Adventure, Thriller, Crime, Drama, Mystery",Video Games,6.1,29%,"A father is without the means to pay for his daughter's medical treatment. As a last resort, he partners with a greedy co-worker to rob a casino. When things go awry they're forced to hijack a city bus.","{""reelgood"": ""heist-2015"", ""amazon"": ""B07JQ6C2TV"", ""hulu"": ""heist-74ff026a-af54-441e-80cc-aeb4d241b3ce""}"
Held For Ransom,1938,59.0,,America,https://img.reelgood.com/content/movie/0705908d-08d6-4b27-b557-edf6f1c7527a/poster-780.jpg,"Action & Adventure, Crime","Police, Kidnapping",5.3,,A female detective investigates the kidnapping of a wealthy businessman.,"{""reelgood"": ""held-for-ransom-1938"", ""amazon"": ""B002G7BZDG""}"
Held Hostage,2009,86.0,7+ (PG),,https://img.reelgood.com/content/movie/6b1cceb5-167f-47c9-8150-2d8028a7955b/poster-780.jpg,"Drama, Mystery, Thriller",,4.9,,Michelle a single mother is kidnapped by three masked men and held hostage until she is forced to rob a bank which is the only option she has to saving her only child's life while they are both wired to explode.,"{""reelgood"": ""held-hostage-2009"", ""amazon"": ""B07QHC79KR""}"
Heldorado,1946,70.0,All (G),,https://img.reelgood.com/content/movie/f36e7bc3-fee9-498c-a482-a060204abbb2/poster-780.jpg,,,6.5,,"Roy Rogers, a Nevada State Ranger Captain in charge of the Rangers Reclamation Service, makes a trip to Las Vegas for the annual Heldorado Frontier Days Festival, as he wants to help his old friend Gabby Whittaker who originated the idea (at least, in this film).In Las Vegas, Roy meets heiress Carol Randall, who has been selected as the Queen of the Heldorado. Roy is informed that the F.B.I. wants an immediate investigation of the counterfeit thousand dollar bills that are being passed over the gambling tables at the casino.","{""reelgood"": ""heldorado-1946"", ""amazon"": ""B002VD3RCM""}"
Helena from the Wedding,2010,89.0,,,https://img.reelgood.com/content/movie/44edd074-da2f-4c33-8985-109c6baccbd7/poster-780.jpg,"Comedy, Independent, Drama, Romance",,4.6,50%,"Newlyweds Alex and Alice host a New Year's Eve party for their closest friends at a remote cabin in the mountains. However, when an unexpected guest shows up, the group's facades begin to crumble.","{""reelgood"": ""helena-from-the-wedding-2010"", ""amazon"": ""B00U7GHL36""}"
Helicopter Mom,2015,81.0,,America,https://img.reelgood.com/content/movie/ea78ad11-4908-4491-9fae-f9feef0fb922/poster-780.jpg,"Comedy, LGBTQ",Female Director,6.1,17%,"Maggie Cooper thinks it would be really cool if her son Lloyd were gay. So cool, in fact, that she outs him to the entire school.","{""reelgood"": ""helicopter-mom-2015"", ""amazon"": ""B07KFSW3J7""}"
Helios,2015,118.0,,,https://img.reelgood.com/content/movie/23f13add-3844-4232-929b-d44b0f9c8dde/poster-780.jpg,"Crime, Action & Adventure, Fantasy, Thriller",Science,5.5,,"Wanted criminal ""Helios"" and his assistant stole a quantity of uranium and plan to produce weapons of mass destruction. They are planning to trade with a terrorist organization in Hong Kong. Chief Inspector Lee Yinming and Inspector Fan Kaming lead the Counter Terrorism Response Unit of the Hong Kong Police Force. Along with a Chinese senior official, a physics professor, and two South Korean weapon experts, they hope to defuse a crisis sufficient to destroy the world.","{""reelgood"": ""helios-2015"", ""netflix"": ""80106306""}"
Helix,2015,98.0,,Canada,https://img.reelgood.com/content/movie/ac566f52-adc6-4cb4-aa4d-61ac5c393b78/poster-780.jpg,"Action & Adventure, Mystery, Science-Fiction, Thriller","Technology, Futuristic",4.5,,"When a low-level cop, Aiden Magnusson, solves an infamous crime, he is promoted to Sector One and used as a ""poster boy"" of success. But his newly established status and lavish life is jeopardised when the central computer system that governs his city accuses him of murder....Now Aiden must return to the ruins he once called home to solve the mystery and prove his innocence.","{""reelgood"": ""helix-2015"", ""amazon"": ""B07XFSTMN4""}"
Hellacious Acres: The Case of John Glass,2011,99.0,,,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=","Comedy, Science-Fiction",,3.6,,"John Glass, wakes up in a desolated barn from a long cryogenic slumber, to be informed that not only the planet has been devastated by a third world war, but reduced to little habitability by a subsequent alien invasion. He also learns that in order to reestablish a livable atmosphere for what's left of humanity, he'll have to go on a solitary mission to retrieve important codes dispersed in remote locations. Soon enough, he'll encounter more than he bargained for: aliens, crazy survivors, inadequate equipment, LOTS of walking and a pretty unhealthy dose of bad luck.","{""reelgood"": ""hellacious-acres-the-case-of-john-glass-2011"", ""amazon"": ""B07ZXG84G2""}"
Hell and Mr Fudge,2012,95.0,7+ (PG),America,https://img.reelgood.com/content/movie/5498146f-927a-46ab-a3b9-dcbb762d27b0/poster-780.jpg,"Drama, Biography",Religion,5.8,,"Hell and Mr. Fudge is an 2012 American drama film directed by Jeff Wood and written by Brian Phillip Stoddard. Based on a true story, the film stars Mackenzie Astin as Edward Fudge, an Alabama preacher who has been hired to determine the existence of hell.","{""reelgood"": ""hell-and-mr-fudge-2012"", ""amazon"": ""B01F8HNEMU""}"
Hell Asylum,2002,72.0,18+ (R),,https://img.reelgood.com/content/movie/e4cab939-83af-445e-8463-c7dc02c80249/poster-780.jpg,Horror,,3.1,,A desperate producer faced with unemployment has the ultimate reality television program ready to roll.,"{""reelgood"": ""hell-asylum-2002"", ""amazon"": ""B07NJ38MNB""}"
Hell Baby,2013,98.0,18+ (R),,https://img.reelgood.com/content/movie/dc705963-c47a-4bbc-9a13-0a265722717b/poster-780.jpg,"Comedy, Horror",,4.9,29%,"After she and her husband move into a haunted house, a woman gives birth to a demonic infant that wreaks havoc.","{""reelgood"": ""hell-baby-2013"", ""amazon"": ""B0744P7HMP""}"
Hell & Back,2015,86.0,18+ (R),America,https://img.reelgood.com/content/movie/d716ba7b-134a-4268-9951-c2d1e9f62315/poster-780.jpg,"Animation, Action & Adventure, Comedy, Fantasy","Religion, Mature",5.4,,Two best friends set out to rescue their pal after he's accidentally dragged to hell.,"{""reelgood"": ""hell-back-2015"", ""netflix"": ""80058026""}"
Hellbenders,2013,87.0,18+ (R),,https://img.reelgood.com/content/movie/b06971b3-0e92-44a4-8863-db56038a20c9/poster-780.jpg,"Comedy, Horror, Thriller, Mystery",,4.8,25%,"An exorcism comedy which follows the Order of Hellbound Saints (Brooklyn Parish), a highly secretive and profoundly blasphemous men of God, as they battle demonic forces too terrible to be cast out by traditional Vatican-approved methods.","{""reelgood"": ""hellbenders-2013"", ""amazon"": ""B07VL4FKS4""}"
